caller_id,receiver_id,caller_phone,receiver_phone,timestamp,duration_sec,call_type
P010,P008,+91-90000-10010,+91-90000-10008,2026-08-23 10:44:00,364,voice
P037,P025,+91-90000-10037,+91-90000-10025,2026-07-03 23:59:00,23,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-08-06 11:08:00,682,voice
P005,P002,+91-90000-10005,+91-90000-10002,2026-08-20 04:11:00,801,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-16 21:32:00,195,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-26 01:26:00,734,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-13 04:19:00,631,voice
P040,P026,+91-90000-10040,+91-90000-10026,2026-06-02 06:06:00,643,voice
P012,P007,+91-90000-10012,+91-90000-10007,2026-07-06 10:45:00,317,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-11 04:10:00,97,voice
P050,P010,+91-90000-10050,+91-90000-10010,2026-07-15 14:59:00,170,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-20 18:54:00,359,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-23 12:20:00,504,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-08-12 20:13:00,553,voice
P013,P029,+91-90000-10013,+91-90000-10029,2026-07-26 17:13:00,561,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-10 06:14:00,190,voice
P041,P036,+91-90000-10041,+91-90000-10036,2026-08-26 15:21:00,686,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-21 12:40:00,214,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-25 15:40:00,777,voice
P006,P010,+91-90000-10006,+91-90000-10010,2026-06-14 05:35:00,395,voice
P041,P034,+91-90000-10041,+91-90000-10034,2026-07-08 10:33:00,141,voice
P003,P006,+91-90000-10003,+91-90000-10006,2026-06-09 04:53:00,300,voice
P003,P008,+91-90000-10003,+91-90000-10008,2026-06-24 07:06:00,853,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-19 05:39:00,780,voice
P042,P016,+91-90000-10042,+91-90000-10016,2026-08-14 19:19:00,849,voice
P044,P030,+91-90000-10044,+91-90000-10030,2026-06-07 20:00:00,493,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-07-14 09:16:00,151,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-08-25 10:48:00,446,voice
P018,P026,+91-90000-10018,+91-90000-10026,2026-07-11 05:52:00,856,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-19 14:22:00,102,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-26 12:54:00,845,voice
P040,P044,+91-90000-10040,+91-90000-10044,2026-07-09 12:58:00,786,voice
P009,P006,+91-90000-10009,+91-90000-10006,2026-07-15 17:02:00,370,voice
P030,P022,+91-90000-10030,+91-90000-10022,2026-06-10 17:48:00,30,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-26 13:42:00,602,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-05 12:39:00,228,voice
P007,P042,+91-90000-10007,+91-90000-10042,2026-08-22 14:02:00,553,voice
P016,P037,+91-90000-10016,+91-90000-10037,2026-07-10 17:52:00,135,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-07-18 05:57:00,803,voice
P006,P007,+91-90000-10006,+91-90000-10007,2026-06-10 23:52:00,885,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-14 01:36:00,270,voice
P042,P041,+91-90000-10042,+91-90000-10041,2026-08-17 16:32:00,405,voice
P039,P020,+91-90000-10039,+91-90000-10020,2026-06-25 04:31:00,710,voice
P020,P050,+91-90000-10020,+91-90000-10050,2026-07-12 01:58:00,741,voice
P021,P001,+91-90000-10021,+91-90000-10001,2026-06-05 06:15:00,399,voice
P023,P035,+91-90000-10023,+91-90000-10035,2026-06-24 11:24:00,650,voice
P035,P033,+91-90000-10035,+91-90000-10033,2026-06-13 14:38:00,316,voice
P037,P005,+91-90000-10037,+91-90000-10005,2026-06-05 01:01:00,650,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-07-22 00:16:00,191,voice
P023,P043,+91-90000-10023,+91-90000-10043,2026-07-14 20:22:00,513,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-05 07:53:00,242,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-07-16 17:53:00,666,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-27 20:58:00,137,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-06-26 19:33:00,571,voice
P004,P047,+91-90000-10004,+91-90000-10047,2026-06-09 02:37:00,859,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-07-25 07:55:00,414,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-08-12 12:34:00,288,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-08-21 19:42:00,713,voice
P048,P034,+91-90000-10048,+91-90000-10034,2026-06-03 02:57:00,47,voice
P029,P005,+91-90000-10029,+91-90000-10005,2026-07-16 22:25:00,490,voice
P027,P039,+91-90000-10027,+91-90000-10039,2026-06-01 18:23:00,635,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-08 12:05:00,753,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-10 05:40:00,786,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-09 20:29:00,508,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-24 06:54:00,694,voice
P020,P041,+91-90000-10020,+91-90000-10041,2026-08-15 18:25:00,255,voice
P035,P025,+91-90000-10035,+91-90000-10025,2026-06-23 11:11:00,560,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-06-19 18:20:00,148,voice
P045,P050,+91-90000-10045,+91-90000-10050,2026-08-10 16:37:00,110,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-03 09:19:00,459,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-17 13:59:00,783,voice
P039,P013,+91-90000-10039,+91-90000-10013,2026-07-02 02:10:00,739,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-18 11:08:00,637,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-07-26 20:39:00,531,voice
P034,P038,+91-90000-10034,+91-90000-10038,2026-08-19 00:38:00,144,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-08-23 22:29:00,439,voice
P032,P047,+91-90000-10032,+91-90000-10047,2026-08-07 21:03:00,810,voice
P006,P001,+91-90000-10006,+91-90000-10001,2026-08-10 18:27:00,603,voice
P017,P001,+91-90000-10017,+91-90000-10001,2026-08-07 12:20:00,834,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-18 14:13:00,447,voice
P037,P005,+91-90000-10037,+91-90000-10005,2026-06-22 16:33:00,325,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-11 08:17:00,303,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-08-06 09:31:00,873,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-20 17:58:00,291,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-07-05 09:41:00,665,voice
P004,P050,+91-90000-10004,+91-90000-10050,2026-07-15 16:04:00,626,voice
P010,P034,+91-90000-10010,+91-90000-10034,2026-06-25 09:53:00,791,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-09 04:09:00,853,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-08-11 11:56:00,120,voice
P048,P028,+91-90000-10048,+91-90000-10028,2026-08-04 09:51:00,321,voice
P016,P029,+91-90000-10016,+91-90000-10029,2026-06-13 07:13:00,98,voice
P012,P004,+91-90000-10012,+91-90000-10004,2026-06-04 22:02:00,833,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-06-11 03:16:00,867,voice
P004,P030,+91-90000-10004,+91-90000-10030,2026-08-23 15:48:00,251,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-07-25 08:16:00,156,voice
P007,P037,+91-90000-10007,+91-90000-10037,2026-07-14 01:56:00,278,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-10 14:49:00,315,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-06-27 05:37:00,42,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-08-03 22:07:00,820,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-19 02:29:00,439,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-06-04 05:51:00,898,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-08-11 15:07:00,810,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-08-07 12:02:00,101,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-25 21:55:00,558,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-06-12 01:06:00,651,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-11 12:04:00,603,voice
P047,P046,+91-90000-10047,+91-90000-10046,2026-08-08 02:44:00,205,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-08-21 21:37:00,441,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-08-26 13:58:00,375,voice
P036,P042,+91-90000-10036,+91-90000-10042,2026-08-13 04:14:00,731,voice
P033,P034,+91-90000-10033,+91-90000-10034,2026-06-14 14:09:00,285,voice
P049,P042,+91-90000-10049,+91-90000-10042,2026-08-17 16:55:00,654,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-08-24 19:33:00,393,voice
P019,P003,+91-90000-10019,+91-90000-10003,2026-07-01 08:34:00,673,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-18 13:58:00,547,voice
P035,P026,+91-90000-10035,+91-90000-10026,2026-08-02 07:32:00,413,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-13 11:56:00,465,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-08-26 20:44:00,867,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-19 22:24:00,184,voice
P028,P014,+91-90000-10028,+91-90000-10014,2026-07-07 04:13:00,854,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-06-16 03:41:00,865,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-06-13 18:13:00,812,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-07-07 02:05:00,646,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-06-01 00:08:00,187,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-08 01:48:00,822,voice
P024,P021,+91-90000-10024,+91-90000-10021,2026-08-24 15:54:00,805,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-09 10:22:00,639,voice
P039,P022,+91-90000-10039,+91-90000-10022,2026-08-24 20:05:00,841,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-04 03:40:00,551,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-08-11 03:23:00,441,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-17 22:16:00,622,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-18 19:30:00,129,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-07-05 00:32:00,123,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-08-25 19:12:00,175,voice
P010,P023,+91-90000-10010,+91-90000-10023,2026-06-04 13:44:00,673,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-23 00:59:00,170,voice
P001,P002,+91-90000-10001,+91-90000-10002,2026-06-08 14:23:00,362,voice
P006,P003,+91-90000-10006,+91-90000-10003,2026-06-11 13:26:00,447,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-07-14 11:03:00,667,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-09 14:53:00,335,voice
P002,P031,+91-90000-10002,+91-90000-10031,2026-07-11 19:40:00,683,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-07-24 04:24:00,182,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-06-01 14:48:00,786,voice
P013,P040,+91-90000-10013,+91-90000-10040,2026-06-24 23:19:00,91,voice
P005,P028,+91-90000-10005,+91-90000-10028,2026-07-22 17:21:00,588,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-10 08:17:00,357,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-08-15 03:03:00,118,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-06-13 22:57:00,314,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-18 18:02:00,828,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-12 09:02:00,434,voice
P029,P004,+91-90000-10029,+91-90000-10004,2026-08-08 08:06:00,581,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-14 00:46:00,704,voice
P035,P027,+91-90000-10035,+91-90000-10027,2026-08-04 15:10:00,202,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-06-10 17:02:00,189,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-07-13 04:25:00,113,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-06-20 03:47:00,294,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-06-24 21:06:00,882,voice
P041,P008,+91-90000-10041,+91-90000-10008,2026-07-15 05:36:00,507,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-08-14 05:56:00,85,voice
P002,P001,+91-90000-10002,+91-90000-10001,2026-06-01 01:40:00,281,voice
P049,P041,+91-90000-10049,+91-90000-10041,2026-06-03 03:39:00,238,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-06 02:52:00,653,voice
P010,P008,+91-90000-10010,+91-90000-10008,2026-07-18 19:38:00,535,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-08-24 05:29:00,340,voice
P042,P023,+91-90000-10042,+91-90000-10023,2026-06-10 17:34:00,165,voice
P002,P004,+91-90000-10002,+91-90000-10004,2026-07-03 11:38:00,728,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-19 05:10:00,183,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-07 13:20:00,333,voice
P009,P010,+91-90000-10009,+91-90000-10010,2026-08-04 21:54:00,761,voice
P013,P037,+91-90000-10013,+91-90000-10037,2026-08-17 20:28:00,291,voice
P042,P049,+91-90000-10042,+91-90000-10049,2026-06-26 22:23:00,672,voice
P021,P037,+91-90000-10021,+91-90000-10037,2026-06-05 02:43:00,588,voice
P015,P037,+91-90000-10015,+91-90000-10037,2026-06-16 14:44:00,712,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-06-21 09:22:00,172,voice
P028,P050,+91-90000-10028,+91-90000-10050,2026-06-23 19:09:00,685,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-08-22 12:53:00,118,voice
P008,P014,+91-90000-10008,+91-90000-10014,2026-08-04 20:40:00,349,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-12 08:19:00,205,voice
P022,P033,+91-90000-10022,+91-90000-10033,2026-07-13 00:50:00,288,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-23 20:37:00,479,voice
P037,P001,+91-90000-10037,+91-90000-10001,2026-07-14 22:40:00,616,voice
P010,P006,+91-90000-10010,+91-90000-10006,2026-07-26 12:30:00,495,voice
P003,P042,+91-90000-10003,+91-90000-10042,2026-08-20 23:39:00,720,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-06-16 04:41:00,699,voice
P005,P001,+91-90000-10005,+91-90000-10001,2026-08-01 13:00:00,690,voice
P003,P025,+91-90000-10003,+91-90000-10025,2026-06-01 02:51:00,487,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-18 00:31:00,163,voice
P039,P019,+91-90000-10039,+91-90000-10019,2026-08-09 11:51:00,883,voice
P050,P004,+91-90000-10050,+91-90000-10004,2026-08-24 03:24:00,846,voice
P002,P020,+91-90000-10002,+91-90000-10020,2026-06-05 18:24:00,457,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-07-04 11:28:00,227,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-07-25 10:56:00,427,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-07-22 22:37:00,411,voice
P006,P005,+91-90000-10006,+91-90000-10005,2026-06-10 04:57:00,107,voice
P005,P004,+91-90000-10005,+91-90000-10004,2026-07-20 03:29:00,547,voice
P008,P009,+91-90000-10008,+91-90000-10009,2026-06-01 14:16:00,35,voice
P050,P011,+91-90000-10050,+91-90000-10011,2026-08-08 05:23:00,715,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-07-13 13:33:00,114,voice
P013,P004,+91-90000-10013,+91-90000-10004,2026-06-23 20:50:00,158,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-07 23:21:00,380,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-07-01 15:48:00,807,voice
P006,P004,+91-90000-10006,+91-90000-10004,2026-07-14 01:14:00,252,voice
P042,P016,+91-90000-10042,+91-90000-10016,2026-07-26 04:47:00,252,voice
P013,P019,+91-90000-10013,+91-90000-10019,2026-08-21 20:24:00,257,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-07-03 21:46:00,312,voice
P021,P017,+91-90000-10021,+91-90000-10017,2026-08-18 03:38:00,41,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-27 08:14:00,261,voice
P024,P050,+91-90000-10024,+91-90000-10050,2026-06-02 17:06:00,53,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-07 14:52:00,768,voice
P048,P007,+91-90000-10048,+91-90000-10007,2026-06-05 02:33:00,203,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-08-25 09:41:00,684,voice
P017,P044,+91-90000-10017,+91-90000-10044,2026-06-09 09:27:00,198,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-06-10 16:07:00,244,voice
P010,P026,+91-90000-10010,+91-90000-10026,2026-08-09 15:19:00,777,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-08-10 19:00:00,127,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-23 08:38:00,76,voice
P001,P006,+91-90000-10001,+91-90000-10006,2026-06-01 11:46:00,195,voice
P047,P029,+91-90000-10047,+91-90000-10029,2026-08-23 18:25:00,387,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-07-12 14:02:00,355,voice
P030,P040,+91-90000-10030,+91-90000-10040,2026-06-11 05:10:00,233,voice
P001,P003,+91-90000-10001,+91-90000-10003,2026-07-20 08:47:00,408,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-07-27 17:29:00,304,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-07-05 09:25:00,388,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-14 15:13:00,533,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-07-16 16:58:00,897,voice
P004,P021,+91-90000-10004,+91-90000-10021,2026-07-16 22:39:00,214,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-15 21:29:00,446,voice
P037,P034,+91-90000-10037,+91-90000-10034,2026-06-26 08:08:00,698,voice
P031,P015,+91-90000-10031,+91-90000-10015,2026-07-16 10:13:00,776,voice
P005,P003,+91-90000-10005,+91-90000-10003,2026-07-06 17:47:00,100,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-05 12:27:00,140,voice
P007,P008,+91-90000-10007,+91-90000-10008,2026-08-14 11:53:00,581,voice
P043,P046,+91-90000-10043,+91-90000-10046,2026-08-13 16:08:00,463,voice
P007,P006,+91-90000-10007,+91-90000-10006,2026-06-18 11:14:00,858,voice
P031,P025,+91-90000-10031,+91-90000-10025,2026-06-21 15:16:00,256,voice
P003,P033,+91-90000-10003,+91-90000-10033,2026-06-22 11:33:00,805,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-06-24 13:50:00,685,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-07-02 20:59:00,662,voice
P028,P026,+91-90000-10028,+91-90000-10026,2026-06-10 09:51:00,37,voice
P003,P037,+91-90000-10003,+91-90000-10037,2026-06-10 06:08:00,163,voice
P023,P009,+91-90000-10023,+91-90000-10009,2026-07-04 12:18:00,388,voice
P034,P050,+91-90000-10034,+91-90000-10050,2026-06-21 21:52:00,277,voice
P048,P034,+91-90000-10048,+91-90000-10034,2026-08-16 20:21:00,335,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-08-17 19:58:00,202,voice
P003,P005,+91-90000-10003,+91-90000-10005,2026-06-19 18:08:00,60,voice
P020,P003,+91-90000-10020,+91-90000-10003,2026-06-01 04:53:00,333,voice
P012,P009,+91-90000-10012,+91-90000-10009,2026-08-08 17:18:00,127,voice
P013,P020,+91-90000-10013,+91-90000-10020,2026-06-07 08:21:00,220,voice
P007,P010,+91-90000-10007,+91-90000-10010,2026-07-22 12:54:00,863,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-08-18 21:38:00,198,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-08-06 08:12:00,801,voice
P004,P003,+91-90000-10004,+91-90000-10003,2026-06-01 06:01:00,518,voice
P008,P007,+91-90000-10008,+91-90000-10007,2026-06-08 23:41:00,355,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-06-14 08:29:00,253,voice
P005,P043,+91-90000-10005,+91-90000-10043,2026-08-03 21:08:00,830,voice
P006,P008,+91-90000-10006,+91-90000-10008,2026-06-13 22:56:00,826,voice
P007,P009,+91-90000-10007,+91-90000-10009,2026-08-05 05:59:00,628,voice
P032,P015,+91-90000-10032,+91-90000-10015,2026-07-04 00:20:00,482,voice
P008,P010,+91-90000-10008,+91-90000-10010,2026-07-20 19:53:00,780,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-07-18 01:33:00,361,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-07-06 23:08:00,489,voice
P007,P049,+91-90000-10007,+91-90000-10049,2026-07-10 06:32:00,157,voice
P010,P009,+91-90000-10010,+91-90000-10009,2026-07-11 18:43:00,334,voice
P003,P004,+91-90000-10003,+91-90000-10004,2026-08-04 12:17:00,187,voice
P010,P007,+91-90000-10010,+91-90000-10007,2026-08-26 20:37:00,31,voice
P001,P005,+91-90000-10001,+91-90000-10005,2026-07-10 22:20:00,68,voice
P020,P027,+91-90000-10020,+91-90000-10027,2026-07-04 03:52:00,228,voice
P004,P002,+91-90000-10004,+91-90000-10002,2026-08-19 18:14:00,474,voice
P006,P009,+91-90000-10006,+91-90000-10009,2026-07-22 08:39:00,233,voice
P013,P032,+91-90000-10013,+91-90000-10032,2026-07-15 02:53:00,328,voice
P018,P007,+91-90000-10018,+91-90000-10007,2026-06-07 04:20:00,380,voice
P005,P006,+91-90000-10005,+91-90000-10006,2026-08-01 09:36:00,573,voice
P006,P002,+91-90000-10006,+91-90000-10002,2026-07-14 00:27:00,89,voice
P039,P046,+91-90000-10039,+91-90000-10046,2026-06-07 16:18:00,824,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-11 11:29:00,266,voice
P002,P003,+91-90000-10002,+91-90000-10003,2026-06-18 19:31:00,894,voice
P021,P039,+91-90000-10021,+91-90000-10039,2026-08-12 18:33:00,596,voice
P008,P006,+91-90000-10008,+91-90000-10006,2026-06-18 16:49:00,867,voice
P014,P039,+91-90000-10014,+91-90000-10039,2026-06-05 07:03:00,134,voice
P017,P038,+91-90000-10017,+91-90000-10038,2026-06-18 02:12:00,335,voice
P002,P005,+91-90000-10002,+91-90000-10005,2026-08-20 01:27:00,82,voice
P004,P006,+91-90000-10004,+91-90000-10006,2026-06-22 13:11:00,98,voice
P009,P008,+91-90000-10009,+91-90000-10008,2026-06-19 16:36:00,254,voice
P009,P007,+91-90000-10009,+91-90000-10007,2026-08-22 09:09:00,97,voice
P003,P028,+91-90000-10003,+91-90000-10028,2026-06-06 08:52:00,590,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-06-27 02:24:00,409,voice
P003,P002,+91-90000-10003,+91-90000-10002,2026-07-05 18:39:00,465,voice
P004,P005,+91-90000-10004,+91-90000-10005,2026-06-10 04:39:00,532,voice
P002,P006,+91-90000-10002,+91-90000-10006,2026-07-12 02:41:00,195,voice
P007,P004,+91-90000-10007,+91-90000-10004,2026-06-02 07:41:00,572,voice
P003,P001,+91-90000-10003,+91-90000-10001,2026-08-14 20:29:00,283,voice
P028,P050,+91-90000-10028,+91-90000-10050,2026-06-22 02:26:00,367,voice
P020,P006,+91-90000-10020,+91-90000-10006,2026-08-06 11:12:00,154,voice
P026,P028,+91-90000-10026,+91-90000-10028,2026-08-13 07:00:00,612,voice
